x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,Y
0.044541,2.762208,0.603104,-0.652523,0.174316,2.014706,-1.007194,2.504056,0.005239,0.333653,0
-1.17156,2.629145,-0.112198,-0.726569,-0.945358,1.448495,-0.663972,2.04483,-0.263368,-0.075845,0
-1.545654,1.78398,-1.028831,-0.21902,-0.525607,1.876289,-1.688953,0.898751,0.288061,-0.554042,0
0.102477,3.538065,-0.386832,0.752395,-0.85783,0.546277,-3.717216,3.329032,-0.801026,0.054468,0
-1.133613,1.79901,0.70934,0.198884,-1.406079,0.395765,-0.141296,1.609164,0.095768,-0.257593,0
-0.894394,3.590495,-1.687013,-2.181515,0.080929,1.611666,-1.118975,1.558129,-0.754671,0.191089,0
-1.448122,3.431952,-1.38334,1.065854,-0.258164,2.285398,-1.402749,0.787807,0.261241,-0.959699,0
-0.803831,1.865782,-1.686572,-0.283132,0.676001,0.508942,-0.306781,2.553523,1.008404,0.153985,0
-1.798422,1.871697,-0.23786,-0.232548,-0.25708,0.948982,-1.430857,0.039731,0.468719,-0.87338,0
-1.028483,1.048368,0.021052,-0.227153,-0.3043,-0.141118,-0.537076,1.851697,0.393133,-0.722397,0
-1.071197,3.331405,0.149748,0.484989,-0.255502,1.20725,-1.94423,0.995151,-1.212312,-0.322233,0
-1.285765,2.793946,-0.651635,-1.172792,-0.658815,0.622398,-3.85443,0.908014,-1.684661,-1.568787,0
-2.85195,3.567194,0.208023,-0.160224,-0.896421,2.100321,-2.243559,1.209965,-1.372146,-0.895363,0
-1.032921,2.397982,0.446281,-0.282238,-0.103204,2.526389,-0.166224,1.501742,0.826766,-0.769776,0
-2.236841,2.288675,-0.189641,-0.28025,-0.462506,0.990698,-0.951767,2.14206,1.386051,0.209206,0
-1.819939,2.064994,-0.171923,-1.058922,-0.23355,1.809374,-0.506044,1.322194,0.4089,0.032991,0
-1.249728,3.807492,0.580064,1.360788,-1.984341,1.43776,-0.469757,1.57878,0.786178,1.145764,0
-1.003338,1.135118,-0.974033,-0.380865,-0.855158,-0.180141,-0.964627,1.054744,0.49686,0.672836,0
-1.686929,3.506079,-0.189742,0.528981,-0.629444,-0.213333,-1.740262,1.546052,-0.49225,1.178602,0
-0.725137,2.412936,-1.450011,-0.162996,0.26588,0.225858,-2.724304,0.894756,-2.30084,-1.071223,0
-1.915696,2.03516,0.238956,-0.077818,-0.723106,1.230475,-1.203528,0.752081,0.116352,-1.054318,0
-1.715994,2.240701,-0.251505,0.119125,0.283712,1.396428,-1.487623,1.832227,0.069069,-1.25951,0
-1.392041,1.435838,-0.832879,-0.106822,0.05105,1.212013,-2.220348,2.013552,-1.305096,-0.315262,0
-0.488135,2.74834,0.351384,1.00181,0.531566,1.78936,-0.100259,2.56809,0.301211,-1.023464,0
-1.717353,2.010072,-0.461451,-0.380029,-1.100635,0.918212,-2.149803,-0.479664,1.152087,-1.175856,0
-2.633677,2.47469,0.514202,-0.590216,-2.220913,2.974515,-0.225853,1.581723,-0.660676,0.317295,0
-1.590564,2.253947,-0.950529,0.621886,0.542042,1.388112,-1.498858,2.253585,-0.246364,-1.005635,0
-0.830264,2.965073,0.074588,-0.416288,-1.642454,1.798585,-1.087508,0.775166,2.205199,0.639417,0
-0.882686,2.484483,0.803597,0.674529,-2.284713,1.745565,-0.555785,1.840085,2.41828,0.615921,0
-2.761242,3.595044,0.144347,-0.154971,-0.708185,1.353945,-0.427635,0.319443,0.196793,-0.458539,0
-1.030648,4.004382,-0.584363,-0.2511,-1.08377,0.873013,-2.866684,1.49288,-1.568078,0.376217,0
-1.290407,3.530143,-0.325589,0.824534,-1.898514,3.714975,-0.563848,1.688822,0.292925,0.718764,0
-1.385022,3.022201,1.338171,-1.312916,-0.775627,1.999651,0.357287,2.694046,0.69662,0.647972,0
-1.996265,2.717268,0.632084,-0.249552,-0.913975,0.942815,-0.895846,1.081895,-0.075958,-0.127596,0
-0.469156,1.701874,0.284847,-0.92488,-0.17719,0.826325,-0.515073,0.60779,-0.547481,-1.413382,0
-0.104302,3.902418,0.513993,-0.399948,-1.297715,0.979258,-1.301741,0.904459,0.029918,0.885382,0
-0.835738,2.497102,1.484189,-0.789301,-0.850977,1.492453,-0.58226,2.139838,-0.863328,-0.56169,0
-0.704837,2.106631,-1.295561,0.096984,1.296328,1.033336,-1.978592,0.759431,-0.052694,-1.381011,0
-2.073803,1.597667,0.538246,-0.545956,-0.724948,0.108305,-0.724357,1.656029,0.685613,-0.986724,0
-0.476623,1.384592,-0.215107,-1.053405,-2.234791,1.14405,-2.207507,0.779393,1.544167,0.301821,0
-1.127722,3.126352,-0.566837,0.53069,0.144306,0.938626,-1.36132,0.857097,0.108205,-0.711874,0
-0.769641,4.880309,0.038339,0.124839,-1.859082,1.774935,-2.674581,1.35672,-0.265023,1.06277,0
-1.017242,3.115633,-0.667249,-0.849661,0.028713,2.071791,-0.347937,1.175747,-0.44074,-0.279547,0
-1.738918,2.687795,-0.299384,-1.399715,-0.663137,1.963356,-0.139305,0.322635,-0.909865,-0.831394,0
-0.093026,2.950372,-0.521037,0.056649,-0.811954,0.828579,-1.666717,0.426084,-0.567008,-0.483858,0
-0.317589,2.384406,-0.544358,1.350787,-1.864355,1.669542,-2.047772,1.081691,-0.32021,-1.152235,0
-1.304612,3.080054,-1.059888,-0.050553,-1.361025,1.580297,-0.818318,0.921598,1.742169,0.977902,0
-1.4433,3.486052,-0.401858,-0.314885,-1.565482,1.10143,-1.339285,0.886946,-0.724658,0.259856,0
-1.407856,2.483431,-0.638059,0.081869,-0.40615,1.294789,-0.378407,0.913423,0.833642,-0.827805,0
-1.646775,1.860445,-0.104742,-1.509823,-0.868783,1.243867,-1.651731,1.568201,0.28986,-0.53588,0
-3.66076,4.508119,2.303931,0.837552,-0.875401,1.174826,-1.948649,0.867136,0.684351,-0.144301,0
0.947842,4.144989,-0.520532,-0.210943,-1.210343,2.754607,-2.843209,1.717985,-1.149843,-0.397127,0
-1.779541,2.612497,-0.922866,0.312175,0.270072,1.054085,-1.410127,1.405078,-0.552784,-0.828568,0
-0.632311,1.909607,0.10705,-0.229612,-0.057212,0.404937,-1.007461,0.590732,-0.153995,-0.191592,0
-1.367588,2.073546,0.289426,-1.179302,-1.998071,1.624808,-0.902929,1.245628,-0.139533,0.093953,0
-1.978146,3.596522,-0.618636,0.185596,-0.753543,2.474292,-1.793208,1.039508,-0.437829,-0.839799,0
-1.114626,1.021988,-1.502916,0.65181,-1.028322,1.02224,-0.162768,1.231733,0.146795,-1.31805,0
-1.159549,0.810131,0.570288,0.194069,-0.065098,0.138537,-2.204811,1.987473,0.018631,-0.210051,0
-0.391272,1.998998,-0.133925,-0.712397,0.227824,2.7063,-0.756184,1.759838,-0.232554,-0.903246,0
-1.257718,2.22095,-0.209247,2.072784,-0.350387,1.165965,-1.70165,1.935832,0.812207,-1.764531,0
0.039371,2.853798,0.200374,-0.696406,-1.288606,2.443695,-2.317848,1.967523,-1.652182,-1.274019,0
-0.842521,2.385585,-0.599603,0.723643,-1.103077,0.388233,-1.840909,1.107374,0.765283,-0.133838,0
-2.843872,2.479884,0.493069,-0.794435,-0.705111,2.45804,0.185646,1.673135,-1.302392,0.389301,0
-0.757704,1.594731,-0.211856,-0.90141,-0.454051,-0.30371,-0.869761,1.612228,0.334811,0.15258,0
-1.315097,2.042755,-0.319874,0.474071,-0.665848,2.236611,-1.538968,1.639964,-0.152217,-1.385175,0
-0.903048,1.841416,0.3713,-1.21163,-0.441147,-0.016016,-1.274335,1.072857,0.150609,0.083185,0
-1.473358,2.250489,-0.357863,-0.280286,0.1508,1.39611,-1.968601,2.380009,0.23589,-0.354875,0
-1.547642,1.605762,-1.307206,-0.27334,-0.057937,1.383497,-1.514241,2.273288,0.351907,-0.932225,0
-1.454671,1.807496,0.019919,-1.061971,-0.116315,0.890691,-0.46065,1.728827,0.194088,0.30186,0
-0.642181,1.132695,0.126744,-0.787691,-1.329847,0.486815,-1.02982,1.986152,0.188183,-0.216452,0
-0.940441,2.251315,0.451359,-0.461875,-0.119451,-0.112069,-1.192593,1.651503,1.103933,-1.052901,0
-1.495477,1.547379,-0.839226,-0.010963,0.746917,0.798307,-2.98949,2.839752,0.562793,-0.781991,0
-1.857391,2.081671,0.90102,1.941318,-0.463219,-0.682115,0.844898,0.415051,1.247503,-0.391536,0
-1.102247,3.178241,1.180302,0.142742,-0.539492,1.866246,0.227114,2.540923,0.071789,0.704476,0
-1.273313,4.408144,-1.244447,-0.136894,-0.313162,1.493258,-1.537951,1.716066,-1.010995,1.904558,0
-0.329273,2.673632,-0.363831,-0.348811,-0.736548,0.475321,-1.47896,0.711359,0.045038,0.049451,0
-1.079255,1.801661,-1.262541,-0.312564,-0.34474,0.287952,-2.082144,1.440453,-0.982215,-0.869214,0
-1.414395,2.865123,-0.803964,-1.404511,-0.007068,1.113838,-2.036442,1.015562,-1.880856,-0.35606,0
-1.372897,2.290638,1.150053,-0.404463,-1.845088,1.462274,-1.389265,1.077025,1.149149,0.221355,0
-1.18491,2.183532,-0.900089,-0.003501,0.354593,0.577412,-2.04426,2.629599,0.410112,-0.649,0
-0.222658,2.566753,-0.513951,0.351601,-1.01785,1.404283,-1.603472,1.883601,1.073,-0.017259,0
-1.921463,2.238479,-0.358401,-0.44775,-0.934453,0.996777,-1.374505,1.709695,1.000888,0.616525,0
-1.549915,2.321434,0.57406,-1.016537,0.53652,0.015327,-0.889678,1.542703,0.574969,-0.532969,0
-0.987207,1.61251,1.912804,0.036268,-1.03186,1.356878,-0.770878,1.655211,2.223533,-0.057034,0
-1.248641,2.112187,-0.126581,0.165521,-0.053027,2.634102,0.019396,0.875305,0.273413,-1.313864,0
0.140323,3.723314,-0.701675,0.356689,-1.005594,0.923193,-1.106306,0.440124,-1.344227,-0.295559,0
-1.412471,1.873476,-1.450474,-0.982255,-0.383701,1.251678,-2.028944,0.908154,-0.453695,-1.776379,0
-0.689588,1.220264,-0.631544,-0.532495,-0.670633,1.201372,-0.908102,1.598197,-0.407836,-0.36593,0
-0.060703,3.655571,-0.656588,1.225523,-0.444879,1.351421,-2.106228,0.206531,0.728139,-0.74982,0
-1.211188,2.403822,0.217267,0.382907,0.186343,0.542251,-2.097128,2.150625,1.241085,-0.526654,0
-1.442889,0.240815,0.330742,-0.490471,-1.424028,0.443061,-0.863712,1.716133,0.912989,-0.210991,0
-1.077484,3.045268,-0.595996,-0.783638,-1.986683,2.90903,-0.43956,0.965002,-1.394157,-0.587487,0
-2.223523,0.8568,0.327965,-0.515457,-1.59036,0.881044,-1.795954,0.380414,0.964048,-0.639017,0
-1.404237,1.959879,0.708826,0.237597,0.267063,-0.430703,-1.192785,2.035656,0.710167,-0.460056,0
-0.184054,2.477196,-0.060077,-1.435507,0.442581,1.690141,-1.371039,1.923753,-0.777297,-0.148951,0
-1.171983,2.979323,-0.555028,0.893365,0.547885,1.565281,-0.22652,0.255153,0.302691,-1.907053,0
0.02539,1.885211,-0.091999,-0.978918,-0.688018,-0.034487,-1.988913,1.521287,0.592745,0.721146,0
-1.970952,4.011668,0.594643,-0.189934,-1.7389,0.292845,-1.895376,1.120944,-0.532227,1.587665,0
-1.74492,4.972865,0.103674,0.074788,-2.525475,1.357313,-2.285486,0.878061,-2.340077,0.878591,0
0.248031,2.573015,0.867301,0.104898,-2.710069,-0.448037,-2.118484,0.197937,0.603654,1.098556,0
-1.862654,2.449628,-0.311147,-0.627705,-2.029381,0.753579,-1.396414,0.704617,-0.421862,0.292839,0
-0.767749,4.446667,-0.607422,0.889013,1.306225,1.907233,-2.034772,1.241422,-0.121579,-1.527578,0
-0.980706,3.419008,0.034191,0.063828,-0.486969,1.306497,-2.391545,1.656886,-0.652159,-0.068407,0
-0.891656,1.04356,0.352967,-0.172238,-1.183336,0.859769,0.66666,1.930514,-0.113432,0.669834,0
-0.183012,1.960667,-0.275819,1.063502,0.661185,1.368983,-2.257173,1.809931,-0.167757,-2.834654,0
-1.492646,2.20874,1.379648,-0.583554,-1.017329,1.016647,-0.687935,1.501096,0.829731,0.110974,0
-0.470894,1.706643,1.095492,-0.831751,0.333801,1.432005,0.054732,1.751909,0.097634,-0.991769,0
-1.21853,4.095749,0.454416,0.333023,-1.538835,1.771539,-1.769867,0.786772,-0.672143,-0.619123,0
-1.300984,1.971936,0.578038,-0.284324,-0.95874,1.071181,-2.301772,1.382777,-0.607132,-0.861184,0
-0.509109,0.754072,0.126002,-0.222747,-0.833074,0.214839,-1.159933,0.692478,-0.144266,-1.003565,0
-1.771311,1.698888,0.93254,0.355595,-2.07195,0.957978,-1.39261,0.211995,0.908374,-0.406778,0
-3.378502,3.166682,-1.091322,2.188897,-0.68847,2.723873,0.125583,1.209201,-0.311996,-1.718699,0
-1.864474,1.240667,0.635414,-0.034426,-1.685611,0.860816,0.332605,1.322366,-0.494197,0.963698,0
-2.730567,0.598009,-1.407053,-0.57459,0.614679,0.866763,-1.022853,1.510322,1.834914,-1.039101,0
-1.574708,2.304274,0.61218,-0.929385,-0.422078,1.347991,-0.48737,1.308835,-0.430144,-0.773027,0
0.261907,2.526519,-1.523502,-0.550321,-0.906693,0.761739,-3.465133,1.94522,-0.15295,-0.291078,0
-2.377759,3.503359,-0.244537,0.667347,-1.604633,1.447386,-0.844485,1.029339,-0.785629,0.958728,0
-0.421171,2.484099,-0.359303,-0.43537,-0.154021,0.402642,-0.99144,0.432659,-1.532202,-0.536097,0
-1.461637,2.819777,-1.144021,0.118326,-1.520294,0.663217,-1.096439,2.100183,-0.725141,2.321292,0
0.567236,2.765341,-0.345341,-0.581913,-0.431138,0.524534,-0.975862,0.191186,1.360529,0.26856,0
-0.521169,1.985425,0.065875,0.15647,-1.250748,0.140173,-0.347242,0.717125,-0.268145,0.635054,0
-1.770475,2.600923,1.146693,-1.183959,-0.821228,2.014284,-0.994949,3.438369,-1.302125,0.263216,0
-1.601995,2.317106,-0.22153,-1.276686,-1.720813,1.4823,-1.381912,1.341311,-1.009309,0.577347,0
-1.592483,1.915609,0.06828,1.743898,-1.198237,2.36874,-0.802961,-0.168,1.535742,-1.84719,0
0.730154,4.468284,-0.445428,-0.342772,-1.504021,1.106673,-2.505964,0.562347,-0.242804,0.643397,0
-0.191414,3.040515,-0.72927,0.521574,0.265484,1.233664,-0.556542,1.875777,-0.301271,-0.04543,0
-1.054717,1.575756,-0.439079,0.510914,-0.573009,1.246942,-0.590664,2.741366,0.3454,0.003458,0
-0.415063,1.50228,0.15457,-0.183148,0.467591,0.184468,-1.011296,1.875708,-0.251466,-0.244208,0
-0.904275,2.25636,-0.418997,0.266535,-0.002046,1.353258,-1.009059,1.145313,0.646197,-1.250031,0
-0.892468,2.107014,1.162121,-0.540874,-0.666223,1.062733,-1.236487,2.226595,-0.902797,-0.607279,0
-1.455268,2.585002,-1.147977,-0.069454,-0.127145,3.227546,-0.774529,1.997687,0.548965,-0.632412,0
-2.005076,3.301533,0.982426,0.243364,-0.316984,-0.177584,-1.468065,0.190235,2.0193,-0.356284,0
-3.336029,3.039406,-0.360532,-0.663566,-1.813189,2.71596,-1.243266,1.245378,0.527236,0.215464,0
-1.343204,4.793132,-1.312096,0.960931,-0.60467,1.970674,-1.312048,0.449438,-0.46675,-0.911502,0
-2.482617,2.485072,1.239639,0.431783,-0.312048,1.067782,0.111198,1.503406,0.359893,-0.709441,0
-2.108767,2.898086,0.601508,-0.064649,-1.780085,-0.689149,-0.176887,1.670313,-0.106079,0.66998,0
-1.036813,1.585552,-0.947325,-0.41787,-0.278068,0.143661,-0.712926,0.792934,-0.652004,-0.785148,0
-1.980595,5.310751,3.00254,0.882117,-1.46497,0.692716,-2.056348,1.182533,0.541371,-0.018805,0
-2.791226,2.222836,0.940337,-0.016496,-1.208398,1.53316,-0.151845,1.378557,0.249244,-0.192399,0
-1.708671,2.449541,0.406834,0.184585,-0.173348,1.224281,-0.892251,2.301948,0.645662,-1.356716,0
-0.325006,1.234658,-0.096064,-0.724496,-0.461668,1.99127,0.154171,2.512155,0.650526,-1.14121,0
-0.594398,3.657953,-0.181485,-0.31388,-0.89921,0.836893,-2.018807,1.228313,-0.764731,-0.299598,0
-0.256521,0.504254,-0.355215,0.189783,-0.161721,-0.107538,0.064794,0.338153,0.239458,-0.287118,0
-0.87975,3.318403,-0.299593,0.432122,-2.234985,2.649254,-1.662618,0.790623,0.283268,0.015533,0
-0.936155,3.733049,0.795988,1.458936,-0.917817,2.500235,-0.590124,-0.366174,0.620434,-1.250441,0
-1.396955,1.840865,0.754171,-0.878561,-0.789503,1.80496,-1.254466,2.329096,0.443159,0.195443,0
-2.996179,3.715451,-0.092892,0.055343,-0.162851,2.13655,-1.220312,1.320532,1.613915,-0.142643,0
-0.73893,2.244078,-0.817189,0.349666,0.506015,-0.710708,-1.771988,1.012219,-0.463354,-0.023797,0
-1.787857,3.541249,-0.046594,0.030239,-1.2487,1.238683,-0.713391,1.931996,-1.320437,0.918307,0
-1.257594,1.552266,0.209911,-0.802762,-1.424286,0.85523,0.930228,1.263529,0.230055,0.276789,0
-2.944523,5.08184,0.023086,0.787304,-0.781136,1.822825,-2.325486,0.557843,0.040784,-1.254683,0
-1.183929,3.523527,-1.746434,0.541448,1.542464,1.403354,-3.100451,2.385437,-1.131056,-0.924276,0
-1.222037,1.605697,-0.183608,-0.957522,-0.810357,-0.564821,-0.682114,1.583135,0.172779,0.546977,0
-1.808846,2.672068,-0.241293,-0.893794,-0.115168,0.559147,-1.342413,1.611781,-0.134558,-0.123127,0
-1.285206,1.731707,0.187916,-0.616167,-1.351793,1.533075,-0.906814,1.687147,-0.206093,-0.683032,0
-0.610874,1.597835,0.709468,-0.578567,-1.410971,1.037314,-1.095349,0.805197,1.182352,-0.127194,0
-1.419676,4.040156,-0.330031,0.152394,-0.533142,1.205809,-1.97895,0.664328,0.269283,-0.552827,0
-0.257914,3.110706,-1.318164,-0.297611,-2.341033,4.25975,-0.655725,0.780265,-0.997067,0.042045,0
0.123329,3.977363,-0.98834,0.024428,-0.135613,3.336291,-1.178065,1.687261,0.338993,-0.437924,0
-0.765419,3.592006,-0.898003,-0.80649,1.304295,1.984929,-1.556425,1.250894,0.034886,-0.671145,0
-0.461744,3.259145,-0.452506,0.064636,0.258508,2.208936,0.141569,1.255472,0.803569,-0.259282,0
-1.781906,1.446143,-0.63601,0.99143,-0.792823,1.200439,-2.063798,2.213601,0.969981,-0.093285,0
-1.94866,3.65295,0.924531,-0.346983,-2.002952,1.341949,-2.212615,0.735432,-1.05331,0.438041,0
-2.125954,-0.639426,0.056764,-0.405584,-1.574649,0.233365,0.521563,2.30316,0.543508,0.516348,0
-2.237549,2.141729,-0.725783,-1.054343,-0.346267,2.019661,-1.631912,1.366053,-0.240436,-0.647451,0
-0.507529,4.010043,-1.27144,0.798731,0.185362,0.394396,-4.035577,1.186234,-1.225325,-0.777046,0
0.093022,1.645789,0.044358,-0.888767,-0.758128,-0.199889,-2.813824,1.9865,-1.40844,-0.352837,0
-0.570872,2.702333,-0.048604,-0.811174,0.204214,-0.204479,-1.591154,0.455521,-0.19838,0.160659,0
-0.959605,1.704236,-0.234991,-1.042938,-0.519676,0.579893,-2.039217,1.24375,0.504241,-0.399631,0
-1.145653,1.406432,-0.060218,-1.155122,-0.784462,-0.261916,-0.562066,1.365717,0.508605,-0.678497,0
-0.652857,2.26557,0.255319,-1.519226,-0.201744,0.403464,-0.632068,1.51857,-0.484114,0.502359,0
-3.731942,3.143007,0.20536,-0.884373,-1.214786,1.380412,-1.532872,0.266436,0.438335,0.280154,0
-1.222682,3.617414,-0.921463,0.610218,-0.591411,0.831056,-1.672879,1.168748,1.06891,0.419499,0
-2.293118,2.101912,-0.363316,1.189103,-0.340308,1.31335,-2.301413,0.379372,1.234713,-2.335542,0
-2.088524,2.112504,-0.741607,-1.448652,-1.110578,1.913464,-1.683071,1.466253,-1.188637,0.232935,0
-2.039529,2.451229,-1.341661,-1.767972,-1.533935,2.074392,-0.1975,0.118014,-0.417278,0.198146,0
-1.898116,3.4867,0.677087,0.6025,-1.305271,0.282304,-1.755417,0.423668,1.06789,0.66748,0
-1.149286,1.372355,-0.588394,-1.080979,-2.045917,0.965734,-1.030074,0.69366,0.803067,-0.128298,0
-0.727944,1.77281,-0.711826,-0.010031,0.325261,0.455199,-1.416551,1.413817,1.073068,-1.263241,0
0.114305,2.119776,-0.337277,-0.668107,0.277932,1.50865,-1.243829,2.229638,-0.545102,-1.371561,0
-1.296013,4.17634,-0.847756,0.802691,-0.983645,0.559775,-2.678338,0.663879,-1.268662,1.421284,0
-0.518485,3.257826,-0.460546,0.41887,0.836568,0.621839,-2.50149,0.869766,-0.848164,-1.288473,0
-0.473856,1.571197,-0.278386,0.085513,-1.859975,0.688777,-2.422389,0.62873,0.770685,-0.634351,0
-0.487812,2.828314,0.378436,0.063472,-0.887013,1.176902,-3.01365,2.705799,-1.906618,-0.137513,0
-1.052355,2.717239,1.098081,-1.085833,0.017308,0.446404,-0.970404,2.220273,0.784538,0.121624,0
-1.787928,3.732262,-0.088078,-0.608049,-1.132187,1.212211,-1.581983,-0.526948,0.01385,0.181784,0
-1.247888,2.7166,0.415464,-0.306402,0.362534,1.184196,-0.940691,0.398976,1.407426,-1.256363,0
-0.768638,3.229826,0.444831,1.014005,-1.568847,0.433598,-2.33645,0.86942,1.984113,0.569875,0
-0.776687,4.091757,-1.187679,0.815097,0.138447,1.549991,-3.905962,0.93666,-0.833106,-0.970814,0
0.165936,2.224574,1.431929,-0.918812,-1.63571,1.866375,-0.290297,1.685148,0.316693,0.159908,0
-0.895168,3.656779,0.490075,0.570441,0.469484,0.999831,-1.565626,0.546916,0.278529,-0.468139,0
0.077345,2.349198,-0.130461,-0.60051,-0.871094,0.612714,-0.880798,0.63934,-0.231567,0.39423,0
-0.187918,3.552359,-0.739751,0.795998,-1.461824,1.650129,-0.813676,0.5915,-0.25092,0.71162,0
-0.966333,4.050284,-0.738636,0.746912,0.432952,0.841285,-2.783572,0.934147,-1.296818,-0.856835,0
-0.599272,1.960716,0.708818,-0.717974,-0.136869,-0.235607,-0.337111,0.615403,0.705837,0.512915,0
-2.150335,1.398478,1.759444,-0.255668,-2.818842,0.825738,-2.13021,1.520877,0.714159,0.420768,0
-0.87983,3.018149,0.795321,0.908595,-1.449643,2.775258,-1.23447,2.035113,0.19295,-0.875759,0
-0.587448,3.67742,0.440823,-1.617585,-0.088654,0.903784,-0.830275,0.435381,-0.611385,-0.141151,0
-1.934992,0.422497,-0.60916,-0.104273,-1.747801,1.320873,0.292055,1.646052,0.503116,0.133137,0
-0.596162,2.947787,-0.05322,-0.336159,-0.181114,0.118458,-1.117744,0.382691,0.929588,-0.771108,0
-0.677714,4.350287,-0.752087,-0.445765,-0.736151,2.424431,-0.76541,0.818202,1.057697,0.677184,0
-0.197717,2.209901,-1.021793,0.174746,-0.649466,1.779991,-1.79196,0.995475,-0.961261,-1.122213,0
-1.237148,2.145307,-0.344735,0.007632,-1.399296,1.375882,-1.600093,1.246256,0.189883,0.046356,0
-0.921781,2.694435,0.459403,-0.542497,-0.917081,-0.07342,-0.569402,0.715184,0.527431,0.600082,0
-0.32589,2.195888,-1.868921,-0.499928,0.679038,0.622953,-1.086787,1.945465,-0.140764,-0.606298,0
-2.5764,1.041798,-0.304992,-1.002329,0.267199,0.730493,-0.560684,0.888892,-0.252712,-2.123174,0
-2.115846,1.965415,-1.027383,-0.229575,0.277822,1.241809,-0.958708,1.534641,0.85336,-0.91442,0
-1.03741,2.402209,-0.150565,-0.400444,0.85266,-0.410925,-0.202829,0.950221,-1.364318,-1.301853,0
-1.416892,1.599762,-0.557051,-0.82822,0.066982,-0.14638,-1.563913,1.69044,0.306931,0.017617,0
-3.091267,2.087342,-0.404395,0.365475,-0.511206,1.66019,-0.564539,0.092835,0.713287,-0.367611,0
-1.180303,2.67822,0.2759,-0.232474,-0.858455,0.546833,-1.737468,0.980255,0.699336,-0.434697,0
-1.530454,1.760378,-1.621872,0.271505,-0.12134,0.736409,-1.507137,1.960019,-0.094237,0.18184,0
-1.869948,4.015501,-0.355423,1.245982,-0.754909,0.797473,-1.599675,-0.473799,0.439051,-0.92808,0
-2.420656,3.190584,0.027545,-1.124449,-0.649899,1.239943,-0.847664,1.334949,-0.786177,0.36325,0
-0.589957,3.106592,-1.4194,-0.962604,-0.979608,1.458276,-0.725092,1.689182,-0.577818,0.545375,0
-0.279665,3.374256,0.080047,-1.026396,-0.204541,2.085121,-2.781291,1.580212,-0.470825,-0.827346,0
-0.773435,3.009587,-0.386771,0.593945,-0.689786,1.666697,-2.30481,1.8336,-1.557707,-0.875291,0
-2.219517,3.509111,-0.208086,0.586731,-0.879938,1.686375,-1.487027,0.96355,0.495857,0.332357,0
-0.273329,1.412526,-1.883973,-0.807735,-0.475888,-0.945161,-2.309938,0.898827,0.469191,-0.624842,0
-1.302424,2.357346,-0.481556,-0.211933,-0.392524,0.392902,-1.135289,2.524748,-0.122714,-0.490558,0
-0.67145,4.834267,-0.783249,0.7079,0.025059,2.24675,-1.442598,1.19111,-1.647878,-1.577376,0
-1.083916,2.374567,-2.771812,0.251609,-1.917793,0.475065,-2.553793,-0.05048,0.467745,-0.153879,0
-1.225,2.134111,-0.070152,-1.353145,-0.745391,1.156202,-1.788131,1.15491,-0.854706,-0.393226,0
-2.179128,4.331133,0.753241,-0.279346,-2.296082,2.473406,-1.256962,0.637604,0.427469,0.614804,0
-1.486737,3.39738,0.141276,-0.651215,-1.52366,1.01402,-1.927453,1.459311,-1.128989,0.566268,0
-1.082502,2.657125,-0.100198,0.189502,-0.709996,1.074296,-1.179101,2.108556,-0.541392,0.282445,0
-1.573213,2.495896,1.493981,-1.479417,-0.264009,0.37678,-0.523949,1.74062,-0.581366,-0.449539,0
-1.160156,1.971901,1.702762,-0.555622,-0.710665,-0.079084,-2.302884,1.47529,0.181936,-0.203618,0
0.209782,2.640293,-0.963756,-0.247956,0.126468,1.314225,-2.122084,0.94354,0.606909,-1.851813,0
-1.380676,2.11437,-0.407073,-1.335144,0.796646,-0.001313,-2.615208,2.658857,-0.80819,-1.004166,0
-1.123474,4.771989,-0.037865,0.230787,-1.354877,3.550731,-2.278414,1.32099,1.939876,0.199794,0
0.023787,2.337525,-0.390573,0.010944,-1.30895,0.334845,-2.16077,1.883386,-0.271297,0.458221,0
-1.487355,2.398718,-1.319927,-0.243894,1.297488,0.965029,-2.034514,0.645604,0.684384,-1.02222,0
-2.725034,2.331003,0.52677,0.451057,-1.400133,2.481786,-1.561146,1.717976,-1.763052,-1.164063,0
-1.079445,1.645808,0.950115,-0.875376,-1.032631,0.19047,-1.036371,1.420146,0.897682,0.558972,0
-3.128085,4.272359,-1.578294,-0.226413,-0.307197,1.973714,-1.904641,1.126607,-1.224792,0.684905,0
-0.290259,4.184134,1.470366,0.624868,0.413375,-0.650815,-2.693487,1.879092,-1.031432,0.221049,0
-1.317916,2.320217,-0.498421,-0.098437,-0.220967,0.045611,-1.362228,1.003652,0.269012,-0.156018,0
-1.18355,3.668333,-1.056966,-0.460912,0.632497,1.500692,-2.207547,-0.519273,0.01368,-1.421253,0
-0.127499,2.880908,0.595559,0.826435,-1.770622,2.088012,-1.354554,1.962498,-1.405246,-0.66073,0
-1.938169,4.684186,0.027724,0.92791,-2.182927,2.328661,-1.03425,0.577915,-0.455069,0.386168,0
-1.291572,1.583146,-0.208214,-0.406378,-0.494804,0.594903,-0.909729,0.987565,0.05902,-0.835068,0
-1.216327,2.916456,-0.790929,-1.316017,-2.103273,1.911562,-3.709119,1.493816,-1.967934,-0.254577,0
-2.792051,3.455503,0.117653,-0.629717,-1.902979,1.865028,-2.054762,0.692449,-0.351454,-0.168298,0
